日期,菜品编号,菜品名称,时段,星期,是否售罄,真实需求,预测值,预测残差
2026-06-18,D01,宫保鸡丁,晚餐,周四,是,123.0,114.25036224832732,8.74963775167268
2026-06-18,D02,红烧肉,午餐,周四,是,102.0,91.78631849659924,10.213681503400764
2026-06-18,D02,红烧肉,晚餐,周四,否,75.0,74.194591451702,0.8054085482980042
2026-06-18,D03,鱼香肉丝,午餐,周四,是,139.0,121.78302522300892,17.21697477699108
2026-06-18,D03,鱼香肉丝,晚餐,周四,是,113.0,102.99344952397273,10.006550476027272
2026-06-18,D04,麻婆豆腐,午餐,周四,否,146.0,123.92903933105082,22.070960668949184
2026-06-18,D04,麻婆豆腐,晚餐,周四,否,115.0,107.69138434309785,7.308615656902148
2026-06-18,D05,番茄炒蛋,午餐,周四,否,167.0,142.84963881132225,24.15036118867775
2026-06-18,D05,番茄炒蛋,晚餐,周四,否,138.0,122.31542672579657,15.68457327420343
2026-06-18,D06,青椒土豆丝,午餐,周四,否,144.0,130.62800217846802,13.371997821531977
2026-06-18,D06,青椒土豆丝,晚餐,周四,是,108.0,109.47784288703204,-1.4778428870320397
2026-06-18,D07,香菇青菜,午餐,周四,是,110.0,98.2461411273744,11.7538588726256
2026-06-18,D07,香菇青菜,晚餐,周四,是,95.0,73.0830634975343,21.916936502465703
2026-06-18,D08,水煮鸡片,午餐,周四,是,109.0,115.97339506562487,-6.973395065624871
2026-06-18,D08,水煮鸡片,晚餐,周四,是,89.0,87.18664579681962,1.8133542031803813
2026-06-18,D09,糖醋里脊,午餐,周四,是,109.0,99.08248123722957,9.917518762770428
2026-06-18,D09,糖醋里脊,晚餐,周四,是,81.0,81.5497388828052,-0.549738882805201
2026-06-18,D10,西红柿牛腩,午餐,周四,是,81.0,78.88652624702179,2.1134737529782086
2026-06-18,D10,西红柿牛腩,晚餐,周四,是,64.0,70.42811809130751,-6.42811809130751
2026-06-19,D01,宫保鸡丁,午餐,周五,否,93.0,109.37241303212656,-16.37241303212656
2026-06-19,D01,宫保鸡丁,晚餐,周五,是,76.0,94.54501166438693,-18.545011664386934
2026-06-19,D02,红烧肉,午餐,周五,否,60.0,71.36313419541314,-11.363134195413139
2026-06-19,D02,红烧肉,晚餐,周五,是,48.0,63.63119725420529,-15.63119725420529
2026-06-19,D03,鱼香肉丝,午餐,周五,否,84.0,95.78380320421357,-11.78380320421357
2026-06-19,D03,鱼香肉丝,晚餐,周五,是,74.0,81.40363048076905,-7.403630480769053
2026-06-19,D04,麻婆豆腐,午餐,周五,否,84.0,95.41500839839556,-11.415008398395557
2026-06-19,D04,麻婆豆腐,晚餐,周五,是,81.0,81.18377832792605,-0.1837783279260492
2026-06-19,D05,番茄炒蛋,午餐,周五,否,102.0,113.76008410847608,-11.760084108476079
2026-06-19,D05,番茄炒蛋,晚餐,周五,是,96.0,101.89077082073466,-5.890770820734659
2026-06-19,D06,青椒土豆丝,午餐,周五,是,85.0,122.41297733393053,-37.41297733393053
2026-06-19,D06,青椒土豆丝,晚餐,周五,否,73.0,87.6901704540241,-14.690170454024098
2026-06-19,D07,香菇青菜,午餐,周五,是,68.0,73.6769496583968,-5.6769496583967936
2026-06-19,D07,香菇青菜,晚餐,周五,否,57.0,59.72146863369101,-2.7214686336910106
2026-06-19,D08,水煮鸡片,午餐,周五,是,78.0,86.53980274159143,-8.53980274159143
2026-06-19,D08,水煮鸡片,晚餐,周五,是,61.0,67.7633745268717,-6.763374526871701
2026-06-19,D09,糖醋里脊,午餐,周五,否,67.0,76.87522189019234,-9.875221890192336
2026-06-19,D09,糖醋里脊,晚餐,周五,是,55.0,62.066320181911614,-7.066320181911614
2026-06-19,D10,西红柿牛腩,午餐,周五,是,55.0,57.39877907216744,-2.398779072167443
2026-06-19,D10,西红柿牛腩,晚餐,周五,否,44.0,54.86442091005715,-10.864420910057149
2026-06-22,D01,宫保鸡丁,午餐,周一,是,178.0,160.03382900007233,17.96617099992767
2026-06-22,D01,宫保鸡丁,晚餐,周一,是,145.0,135.60553404039112,9.39446595960888
2026-06-22,D02,红烧肉,午餐,周一,否,120.0,103.61606306900201,16.38393693099799
2026-06-22,D02,红烧肉,晚餐,周一,否,87.0,91.8731614178654,-4.873161417865404
2026-06-22,D03,鱼香肉丝,午餐,周一,否,161.0,136.68829755732193,24.31170244267807
2026-06-22,D03,鱼香肉丝,晚餐,周一,是,129.0,116.835798737858,12.164201262142
2026-06-22,D04,麻婆豆腐,午餐,周一,否,155.0,142.93450652906705,12.06549347093295
2026-06-22,D04,麻婆豆腐,晚餐,周一,否,127.0,122.51268617955652,4.487313820443475
2026-06-22,D05,番茄炒蛋,午餐,周一,是,183.0,170.4314605895625,12.568539410437495
2026-06-22,D05,番茄炒蛋,晚餐,周一,否,145.0,147.7256353192663,-2.7256353192663028
2026-06-22,D06,青椒土豆丝,午餐,周一,是,153.0,144.6979931199914,8.302006880008605
2026-06-22,D06,青椒土豆丝,晚餐,周一,否,113.0,118.78184367763167,-5.78184367763167
2026-06-22,D07,香菇青菜,午餐,周一,是,122.0,106.35625560522003,15.643744394779972
2026-06-22,D07,香菇青菜,晚餐,周一,否,96.0,88.09422034273308,7.905779657266919
2026-06-22,D08,水煮鸡片,午餐,周一,否,133.0,120.1445257109564,12.855474289043599
2026-06-22,D08,水煮鸡片,晚餐,周一,是,113.0,100.30047329215984,12.699526707840164
2026-06-22,D09,糖醋里脊,午餐,周一,是,120.0,109.42784670478923,10.572153295210768
2026-06-22,D09,糖醋里脊,晚餐,周一,否,95.0,98.39744400675023,-3.3974440067502343
2026-06-22,D10,西红柿牛腩,午餐,周一,是,104.0,88.32690377202516,15.673096227974838
2026-06-22,D10,西红柿牛腩,晚餐,周一,否,86.0,87.03934445933783,-1.0393444593378263
2026-06-23,D01,宫保鸡丁,午餐,周二,是,167.0,144.19326381450384,22.806736185496163
2026-06-23,D01,宫保鸡丁,晚餐,周二,否,117.0,124.79327670777104,-7.793276707771042
2026-06-23,D02,红烧肉,午餐,周二,是,110.0,103.24726783699671,6.752732163003287
2026-06-23,D02,红烧肉,晚餐,周二,否,90.0,82.14320657853742,7.856793421462584
2026-06-23,D03,鱼香肉丝,午餐,周二,否,151.0,134.0956827262565,16.904317273743487
2026-06-23,D03,鱼香肉丝,晚餐,周二,否,105.0,113.34685487139325,-8.346854871393248
2026-06-23,D04,麻婆豆腐,午餐,周二,是,144.0,135.40479508745122,8.59520491254878
2026-06-23,D04,麻婆豆腐,晚餐,周二,否,110.0,110.6900116989602,-0.6900116989602054
2026-06-23,D05,番茄炒蛋,午餐,周二,否,174.0,152.6951287472036,21.304871252796403
2026-06-23,D05,番茄炒蛋,晚餐,周二,否,126.0,137.56272200124988,-11.562722001249881
2026-06-23,D06,青椒土豆丝,午餐,周二,是,140.0,138.3945614665938,1.6054385334061863
2026-06-23,D06,青椒土豆丝,晚餐,周二,否,113.0,109.9754082769749,3.0245917230250967
2026-06-23,D07,香菇青菜,午餐,周二,否,98.0,101.99752173569689,-3.9975217356968926
2026-06-23,D07,香菇青菜,晚餐,周二,否,83.0,82.76205657482376,0.23794342517624045
2026-06-23,D08,水煮鸡片,午餐,周二,否,124.0,112.89170316786657,11.108296832133433
2026-06-23,D08,水煮鸡片,晚餐,周二,是,98.0,95.40471771929691,2.5952822807030884
2026-06-23,D09,糖醋里脊,午餐,周二,否,102.0,106.96236878061926,-4.962368780619258
2026-06-23,D09,糖醋里脊,晚餐,周二,是,87.0,88.93753235869629,-1.9375323586962878
2026-06-23,D10,西红柿牛腩,午餐,周二,是,94.0,86.31301454524841,7.686985454751593
2026-06-23,D10,西红柿牛腩,晚餐,周二,否,74.0,77.54168891592086,-3.541688915920858
2026-06-24,D01,宫保鸡丁,午餐,周三,否,136.0,134.97677957148517,1.0232204285148327
2026-06-24,D01,宫保鸡丁,晚餐,周三,是,114.0,111.63108272261401,2.3689172773859895
2026-06-24,D02,红烧肉,午餐,周三,是,93.0,87.6473459222674,5.352654077732595
2026-06-24,D02,红烧肉,晚餐,周三,是,77.0,71.60833689150842,5.391663108491585
2026-06-24,D03,鱼香肉丝,午餐,周三,是,139.0,112.49836781465311,26.501632185346892
2026-06-24,D03,鱼香肉丝,晚餐,周三,是,110.0,94.49470174689489,15.50529825310511
2026-06-24,D04,麻婆豆腐,午餐,周三,是,139.0,124.23022559552695,14.769774404473054
2026-06-24,D04,麻婆豆腐,晚餐,周三,是,123.0,97.78942690290553,25.210573097094468
2026-06-24,D05,番茄炒蛋,午餐,周三,否,166.0,137.41961468673378,28.58038531326622
2026-06-24,D05,番茄炒蛋,晚餐,周三,是,139.0,117.79942596508323,21.20057403491677
2026-06-24,D06,青椒土豆丝,午餐,周三,否,128.0,116.64564297660554,11.354357023394456
2026-06-24,D06,青椒土豆丝,晚餐,周三,否,99.0,96.40433544989907,2.5956645501009348
2026-06-24,D07,香菇青菜,午餐,周三,否,98.0,86.3981519587587,11.601848041241297
2026-06-24,D07,香菇青菜,晚餐,周三,否,71.0,68.24426411785242,2.755735882147576
2026-06-24,D08,水煮鸡片,午餐,周三,否,110.0,105.2459079913107,4.754092008689298
2026-06-24,D08,水煮鸡片,晚餐,周三,是,97.0,83.22428000201779,13.775719997982208
2026-06-24,D09,糖醋里脊,午餐,周三,否,100.0,91.94283809373911,8.057161906260887
2026-06-24,D09,糖醋里脊,晚餐,周三,是,93.0,75.16891522738227,17.83108477261773
2026-06-24,D10,西红柿牛腩,午餐,周三,是,81.0,75.73343229958192,5.266567700418079
2026-06-24,D10,西红柿牛腩,晚餐,周三,是,65.0,68.08831753460925,-3.0883175346092457
2026-06-25,D01,宫保鸡丁,午餐,周四,否,131.0,148.10930861552146,-17.109308615521456
2026-06-25,D01,宫保鸡丁,晚餐,周四,否,101.0,125.40987725001371,-24.409877250013707
2026-06-25,D02,红烧肉,午餐,周四,否,86.0,96.60523787781048,-10.605237877810481
2026-06-25,D02,红烧肉,晚餐,周四,否,65.0,77.92518605709856,-12.925186057098557
2026-06-25,D03,鱼香肉丝,午餐,周四,否,120.0,132.71970119779084,-12.71970119779084
2026-06-25,D03,鱼香肉丝,晚餐,周四,否,103.0,110.13181920180934,-7.131819201809336
2026-06-25,D04,麻婆豆腐,午餐,周四,否,125.0,133.16727719185977,-8.167277191859768
2026-06-25,D04,麻婆豆腐,晚餐,周四,否,115.0,109.55713528285399,5.4428647171460085
2026-06-25,D05,番茄炒蛋,午餐,周四,否,152.0,158.51203110135089,-6.512031101350885
2026-06-25,D05,番茄炒蛋,晚餐,周四,否,134.0,133.75803550954868,0.2419644904513234
2026-06-25,D06,青椒土豆丝,午餐,周四,是,121.0,140.583207744103,-19.583207744102992
2026-06-25,D06,青椒土豆丝,晚餐,周四,否,97.0,105.27499145215793,-8.274991452157934
2026-06-25,D07,香菇青菜,午餐,周四,否,93.0,96.35231572102644,-3.352315721026443
2026-06-25,D07,香菇青菜,晚餐,周四,否,80.0,81.57812073711678,-1.5781207371167767
2026-06-25,D08,水煮鸡片,午餐,周四,否,106.0,119.37976883389621,-13.379768833896208
2026-06-25,D08,水煮鸡片,晚餐,周四,否,79.0,89.96708627592774,-10.967086275927741
2026-06-25,D09,糖醋里脊,午餐,周四,是,93.0,102.22035165102893,-9.220351651028935
2026-06-25,D09,糖醋里脊,晚餐,周四,否,77.0,86.6428138986271,-9.642813898627097
2026-06-25,D10,西红柿牛腩,午餐,周四,否,79.0,81.05413602817781,-2.0541360281778083
2026-06-25,D10,西红柿牛腩,晚餐,周四,否,62.0,69.70800638737957,-7.7080063873795694
2026-06-26,D01,宫保鸡丁,午餐,周五,否,121.0,125.91768685313531,-4.917686853135308
2026-06-26,D01,宫保鸡丁,晚餐,周五,否,100.0,94.66944183051764,5.330558169482359
2026-06-26,D02,红烧肉,午餐,周五,否,81.0,71.30975819004296,9.690241809957044
2026-06-26,D02,红烧肉,晚餐,周五,否,67.0,61.95093570045985,5.049064299540149
2026-06-26,D03,鱼香肉丝,午餐,周五,是,113.0,111.99267272287575,1.0073272771242472
2026-06-26,D03,鱼香肉丝,晚餐,周五,是,101.0,84.13925749816927,16.860742501830728
2026-06-26,D04,麻婆豆腐,午餐,周五,否,124.0,115.56673915892662,8.433260841073377
2026-06-26,D04,麻婆豆腐,晚餐,周五,是,113.0,95.70464975649416,17.295350243505837
2026-06-26,D05,番茄炒蛋,午餐,周五,是,154.0,127.81341116087724,26.186588839122763
2026-06-26,D05,番茄炒蛋,晚餐,周五,否,116.0,120.04043862458111,-4.040438624581114
2026-06-26,D06,青椒土豆丝,午餐,周五,是,115.0,120.44021946967766,-5.440219469677658
2026-06-26,D06,青椒土豆丝,晚餐,周五,是,99.0,82.85951942050248,16.14048057949752
2026-06-26,D07,香菇青菜,午餐,周五,是,93.0,72.52780554169767,20.472194458302326
2026-06-26,D07,香菇青菜,晚餐,周五,否,72.0,60.44967969745395,11.550320302546048
2026-06-26,D08,水煮鸡片,午餐,周五,是,101.0,98.57010743817142,2.4298925618285807
2026-06-26,D08,水煮鸡片,晚餐,周五,否,84.0,70.11997341827754,13.880026581722461
2026-06-26,D09,糖醋里脊,午餐,周五,是,89.0,73.81883530876252,15.181164691237484
2026-06-26,D09,糖醋里脊,晚餐,周五,是,77.0,64.9756261463442,12.024373853655803
2026-06-26,D10,西红柿牛腩,午餐,周五,否,71.0,63.51643433136886,7.483565668631137
2026-06-26,D10,西红柿牛腩,晚餐,周五,是,62.0,58.67995513228632,3.3200448677136833
